Mid,DepartmentName,AreaName,SiteName,Location,Alert,Action,SampleDate,CFU,Zone,Frequency,Action/Alert Count,Air_AirUnits.AirType,Year,Month,MonthName,DayOfYear,Season
52220,Filling and Assembly,WC 5 - East,R30,Filling Room,30.0,40.0,2024-12-01,8.0,Clean,Monthly,,(CFU/160L),2024,12,December,336,Winter
52300,Filling and Assembly,WC 5 - East,R30,Assembly,25.0,35.0,2023-08-01,25.0,Clean,Quarterly,Alert,(CFU/160L),2023,8,August,213,Summer
46370,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-12-01,0.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
46376,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-04-10,0.0,Clean,Monthly,,(CFU/160L),2024,4,April,101,Spring
46377,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-04-10,0.0,Clean,Monthly,,(CFU/160L),2024,4,April,101,Spring
46378,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-04-10,0.0,Clean,Monthly,,(CFU/160L),2024,4,April,101,Spring
46379,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-15,0.0,Clean,Monthly,,(CFU/160L),2024,5,May,136,Spring
46382,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-07-31,0.0,Clean,Monthly,,(CFU/160L),2023,7,July,212,Summer
46383,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-12-01,0.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
46384,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2024-01-01,0.0,Clean,Monthly,,(CFU/160L),2024,1,January,1,Winter
46386,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-06-01,0.0,Clean,Monthly,,(CFU/160L),2023,6,June,152,Summer
46387,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-09-01,0.0,Clean,Monthly,,(CFU/160L),2023,9,September,244,Fall
46388,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-05-01,0.0,Clean,Monthly,,(CFU/160L),2024,5,May,122,Spring
46391,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-01,0.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
46998,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-08-01,1.0,Clean,Monthly,,(CFU/160L),2023,8,August,213,Summer
46999,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-11-01,1.0,Clean,Monthly,,(CFU/160L),2023,11,November,305,Fall
47000,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-01-01,1.0,Clean,Monthly,,(CFU/160L),2024,1,January,1,Winter
47001,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-02-01,1.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47002,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-04-01,1.0,Clean,Monthly,,(CFU/160L),2024,4,April,92,Spring
47003,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-01,1.0,Clean,Monthly,,(CFU/160L),2024,5,May,122,Spring
47008,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-04-10,1.0,Clean,Monthly,,(CFU/160L),2024,4,April,101,Spring
47009,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-06-01,1.0,Clean,Monthly,,(CFU/160L),2023,6,June,152,Summer
47010,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-10-01,1.0,Clean,Monthly,,(CFU/160L),2023,10,October,274,Fall
47011,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-11-01,1.0,Clean,Monthly,,(CFU/160L),2023,11,November,305,Fall
47012,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-12-01,1.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
47013,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-10-02,1.0,Clean,Monthly,,(CFU/160L),2023,10,October,275,Fall
47014,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2024-04-01,1.0,Clean,Monthly,,(CFU/160L),2024,4,April,92,Spring
47015,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2024-05-01,1.0,Clean,Monthly,,(CFU/160L),2024,5,May,122,Spring
47017,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2024-02-01,1.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47018,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2024-03-01,1.0,Clean,Monthly,,(CFU/160L),2024,3,March,61,Spring
47019,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2024-04-01,1.0,Clean,Monthly,,(CFU/160L),2024,4,April,92,Spring
47020,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-01-01,1.0,Clean,Monthly,,(CFU/160L),2024,1,January,1,Winter
47021,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-03-01,1.0,Clean,Monthly,,(CFU/160L),2024,3,March,61,Spring
47023,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-01,1.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47024,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-01,1.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47025,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-01,1.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47626,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-06-01,2.0,Clean,Monthly,,(CFU/160L),2023,6,June,152,Summer
47631,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-04-10,2.0,Clean,Monthly,,(CFU/160L),2024,4,April,101,Spring
47632,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-15,2.0,Clean,Monthly,,(CFU/160L),2024,5,May,136,Spring
47633,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-08-01,2.0,Clean,Monthly,,(CFU/160L),2023,8,August,213,Summer
47634,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2024-02-01,2.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47635,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2024-03-01,2.0,Clean,Monthly,,(CFU/160L),2024,3,March,61,Spring
47638,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-05-01,2.0,Clean,Monthly,,(CFU/160L),2023,5,May,121,Spring
47639,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2024-05-01,2.0,Clean,Monthly,,(CFU/160L),2024,5,May,122,Spring
47643,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-03-01,2.0,Clean,Monthly,,(CFU/160L),2023,3,March,60,Spring
47644,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-11-01,2.0,Clean,Monthly,,(CFU/160L),2023,11,November,305,Fall
47645,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-12-01,2.0,Clean,Monthly,,(CFU/160L),2023,12,December,335,Winter
47646,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-01,2.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47648,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-01,2.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
47649,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-02,2.0,Clean,Monthly,,(CFU/160L),2024,2,February,33,Winter
48233,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-04-01,3.0,Clean,Monthly,,(CFU/160L),2023,4,April,91,Spring
48238,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-15,3.0,Clean,Monthly,,(CFU/160L),2024,5,May,136,Spring
48240,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-09-01,3.0,Clean,Monthly,,(CFU/160L),2023,9,September,244,Fall
48241,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-11-01,3.0,Clean,Monthly,,(CFU/160L),2023,11,November,305,Fall
48245,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-10-01,3.0,Clean,Monthly,,(CFU/160L),2023,10,October,274,Fall
48246,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-04-01,3.0,Clean,Monthly,,(CFU/160L),2024,4,April,92,Spring
48885,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-16,4.0,Clean,Monthly,,(CFU/160L),2024,5,May,137,Spring
48886,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-16,4.0,Clean,Monthly,,(CFU/160L),2024,5,May,137,Spring
48887,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-09-01,4.0,Clean,Monthly,,(CFU/160L),2023,9,September,244,Fall
48889,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-10-01,4.0,Clean,Monthly,,(CFU/160L),2023,10,October,274,Fall
48890,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-10-16,4.0,Clean,Monthly,,(CFU/160L),2023,10,October,289,Fall
49293,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-08-18,3.0,Clean,Monthly,,(CFU/160L),2023,8,August,230,Summer
49365,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-08-18,8.0,Clean,Monthly,,(CFU/160L),2023,8,August,230,Summer
49366,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-08-18,8.0,Clean,Monthly,,(CFU/160L),2023,8,August,230,Summer
49374,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-05-01,5.0,Clean,Monthly,,(CFU/160L),2023,5,May,121,Spring
49375,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-03-01,5.0,Clean,Monthly,,(CFU/160L),2024,3,March,61,Spring
49380,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-15,5.0,Clean,Monthly,,(CFU/160L),2024,5,May,136,Spring
49381,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2024-01-01,5.0,Clean,Monthly,,(CFU/160L),2024,1,January,1,Winter
49382,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-07-01,5.0,Clean,Monthly,,(CFU/160L),2023,7,July,182,Summer
49489,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-08-18,17.0,Clean,Monthly,,(CFU/160L),2023,8,August,230,Summer
49529,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-08-18,19.0,Clean,Monthly,,(CFU/160L),2023,8,August,230,Summer
49815,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-04-10,6.0,Clean,Monthly,,(CFU/160L),2024,4,April,101,Spring
49816,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-15,6.0,Clean,Monthly,,(CFU/160L),2024,5,May,136,Spring
49817,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-07-31,6.0,Clean,Monthly,,(CFU/160L),2023,7,July,212,Summer
50186,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-01-01,7.0,Clean,Monthly,,(CFU/160L),2023,1,January,1,Winter
50187,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-16,7.0,Clean,Monthly,,(CFU/160L),2024,5,May,137,Spring
50188,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-08-01,7.0,Clean,Monthly,,(CFU/160L),2023,8,August,213,Summer
50492,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-09-01,8.0,Clean,Monthly,,(CFU/160L),2023,9,September,244,Fall
50493,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-10-01,8.0,Clean,Monthly,,(CFU/160L),2023,10,October,274,Fall
50494,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-10-02,8.0,Clean,Monthly,,(CFU/160L),2023,10,October,275,Fall
50497,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-02-01,8.0,Clean,Monthly,,(CFU/160L),2023,2,February,32,Winter
50498,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-08-01,8.0,Clean,Monthly,,(CFU/160L),2023,8,August,213,Summer
50761,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-07-01,9.0,Clean,Monthly,,(CFU/160L),2023,7,July,182,Summer
51146,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-07-31,11.0,Clean,Monthly,,(CFU/160L),2023,7,July,212,Summer
51147,Filling and Assembly,WC 5 - East,R26,Filling Room,20.0,25.0,2023-05-01,11.0,Clean,Monthly,,(CFU/160L),2023,5,May,121,Spring
51452,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-07-01,13.0,Clean,Monthly,,(CFU/160L),2023,7,July,182,Summer
51597,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-07-31,14.0,Clean,Monthly,,(CFU/160L),2023,7,July,212,Summer
51598,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-06-01,14.0,Clean,Monthly,,(CFU/160L),2023,6,June,152,Summer
51716,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2024-02-01,15.0,Clean,Monthly,,(CFU/160L),2024,2,February,32,Winter
51909,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2024-05-15,17.0,Clean,Monthly,,(CFU/160L),2024,5,May,136,Spring
51910,Filling and Assembly,WC 5 - East,R28,Filling Room,20.0,25.0,2023-05-01,17.0,Clean,Monthly,,(CFU/160L),2023,5,May,121,Spring
51988,Filling and Assembly,WC 5 - East,R25,Filling Room,20.0,25.0,2023-07-01,18.0,Clean,Monthly,,(CFU/160L),2023,7,July,182,Summer
52050,Filling and Assembly,WC 5 - East,R27,Filling Room,20.0,25.0,2023-02-01,19.0,Clean,Monthly,,(CFU/160L),2023,2,February,32,Winter
43,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2025-01-06,6.0,Clean,Quarterly,,(CFU/160L),2025,1,January,6,Winter
47,Filling and Assembly,WC 5 - East,R27,Assembly,35.0,45.0,2025-01-06,2.0,Clean,Quarterly,,(CFU/160L),2025,1,January,6,Winter
558,Filling and Assembly,WC 5 - East,R27,Assembly,35.0,45.0,2025-04-08,1.0,Clean,Quarterly,,(CFU/160L),2025,4,April,98,Spring
561,Filling and Assembly,WC 5 - East,R28,Assembly,35.0,45.0,2025-04-08,1.0,Clean,Quarterly,,(CFU/160L),2025,4,April,98,Spring
1063,Filling and Assembly,WC 5 - East,R26,Assembly,35.0,45.0,2025-07-24,4.0,Clean,Quarterly,,(CFU/160L),2025,7,July,205,Summer
1066,Filling and Assembly,WC 5 - East,R27,Assembly,35.0,45.0,2025-07-24,8.0,Clean,Quarterly,,(CFU/160L),2025,7,July,205,Summer
1069,Filling and Assembly,WC 5 - East,R28,Assembly,35.0,45.0,2025-07-24,1.0,Clean,Quarterly,,(CFU/160L),2025,7,July,205,Summer
9761,Filling and Assembly,WC 5 - East,R27,Assembly,35.0,45.0,2026-01-08,3.0,Clean,Quarterly,,(CFU/160L),2026,1,January,8,Winter
46234,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-04-01,0.0,Clean,Quarterly,,(CFU/160L),2024,4,April,92,Spring
46235,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-20,0.0,Clean,Quarterly,,(CFU/160L),2024,9,September,264,Fall
46236,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-04-10,0.0,Clean,Quarterly,,(CFU/160L),2024,4,April,101,Spring
46237,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-04-10,0.0,Clean,Quarterly,,(CFU/160L),2024,4,April,101,Spring
46238,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-04-10,0.0,Clean,Quarterly,,(CFU/160L),2024,4,April,101,Spring
46239,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-05-15,0.0,Clean,Quarterly,,(CFU/160L),2024,5,May,136,Spring
46240,Filling and Assembly,WC 5 - East,R26,Assembly,25.0,35.0,2023-10-01,0.0,Clean,Quarterly,,(CFU/160L),2023,10,October,274,Fall
46241,Filling and Assembly,WC 5 - East,R26,Assembly,25.0,35.0,2023-10-02,0.0,Clean,Quarterly,,(CFU/160L),2023,10,October,275,Fall
46276,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-07-01,1.0,Clean,Quarterly,,(CFU/160L),2024,7,July,183,Summer
46372,Filling and Assembly,WC 5 - East,R26,Assembly,35.0,45.0,2024-07-01,2.0,Clean,Quarterly,,(CFU/160L),2024,7,July,183,Summer
46794,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-04-01,1.0,Clean,Quarterly,,(CFU/160L),2024,4,April,92,Spring
46795,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-10-01,1.0,Clean,Quarterly,,(CFU/160L),2023,10,October,274,Fall
46796,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-12-17,1.0,Clean,Quarterly,,(CFU/160L),2024,12,December,352,Winter
46797,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-04-10,1.0,Clean,Quarterly,,(CFU/160L),2024,4,April,101,Spring
46798,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-04-10,1.0,Clean,Quarterly,,(CFU/160L),2024,4,April,101,Spring
46799,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-05-15,1.0,Clean,Quarterly,,(CFU/160L),2024,5,May,136,Spring
46800,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-10-02,1.0,Clean,Quarterly,,(CFU/160L),2023,10,October,275,Fall
46802,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2024-02-01,1.0,Clean,Quarterly,,(CFU/160L),2024,2,February,32,Winter
46890,Filling and Assembly,WC 5 - East,R27,Assembly,35.0,45.0,2024-07-01,6.0,Clean,Quarterly,,(CFU/160L),2024,7,July,183,Summer
46895,Filling and Assembly,WC 5 - East,R28,Assembly,35.0,45.0,2024-07-01,7.0,Clean,Quarterly,,(CFU/160L),2024,7,July,183,Summer
47449,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-01-01,2.0,Clean,Quarterly,,(CFU/160L),2024,1,January,1,Winter
47450,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-01,2.0,Clean,Quarterly,,(CFU/160L),2023,8,August,213,Summer
47451,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-05-15,2.0,Clean,Quarterly,,(CFU/160L),2024,5,May,136,Spring
47452,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-05-16,2.0,Clean,Quarterly,,(CFU/160L),2024,5,May,137,Spring
47454,Filling and Assembly,WC 5 - East,R26,Assembly,25.0,35.0,2023-08-01,2.0,Clean,Quarterly,,(CFU/160L),2023,8,August,213,Summer
47455,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2024-04-01,2.0,Clean,Quarterly,,(CFU/160L),2024,4,April,92,Spring
47456,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2024-02-01,2.0,Clean,Quarterly,,(CFU/160L),2024,2,February,32,Winter
47457,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2024-02-01,2.0,Clean,Quarterly,,(CFU/160L),2024,2,February,32,Winter
48043,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-11-01,3.0,Clean,Quarterly,,(CFU/160L),2023,11,November,305,Fall
48044,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-06-01,3.0,Clean,Quarterly,,(CFU/160L),2023,6,June,152,Summer
48045,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-01-01,3.0,Clean,Quarterly,,(CFU/160L),2024,1,January,1,Winter
48046,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-23,3.0,Clean,Quarterly,,(CFU/160L),2024,9,September,267,Fall
48047,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-23,3.0,Clean,Quarterly,,(CFU/160L),2024,9,September,267,Fall
48048,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-25,3.0,Clean,Quarterly,,(CFU/160L),2024,9,September,269,Fall
48049,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-26,3.0,Clean,Quarterly,,(CFU/160L),2024,9,September,270,Fall
48050,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-05-16,3.0,Clean,Quarterly,,(CFU/160L),2024,5,May,137,Spring
48052,Filling and Assembly,WC 5 - East,R26,Assembly,25.0,35.0,2023-05-01,3.0,Clean,Quarterly,,(CFU/160L),2023,5,May,121,Spring
48053,Filling and Assembly,WC 5 - East,R26,Assembly,25.0,35.0,2024-01-01,3.0,Clean,Quarterly,,(CFU/160L),2024,1,January,1,Winter
48054,Filling and Assembly,WC 5 - East,R26,Assembly,25.0,35.0,2024-04-01,3.0,Clean,Quarterly,,(CFU/160L),2024,4,April,92,Spring
48055,Filling and Assembly,WC 5 - East,R27,Assembly,25.0,35.0,2024-01-01,3.0,Clean,Quarterly,,(CFU/160L),2024,1,January,1,Winter
48056,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2024-02-01,3.0,Clean,Quarterly,,(CFU/160L),2024,2,February,32,Winter
48691,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-06-01,4.0,Clean,Quarterly,,(CFU/160L),2023,6,June,152,Summer
48692,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-05-01,4.0,Clean,Quarterly,,(CFU/160L),2023,5,May,121,Spring
48693,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-24,4.0,Clean,Quarterly,,(CFU/160L),2024,9,September,268,Fall
48694,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-25,4.0,Clean,Quarterly,,(CFU/160L),2024,9,September,269,Fall
48695,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-12-13,4.0,Clean,Quarterly,,(CFU/160L),2024,12,December,348,Winter
48697,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2024-02-01,4.0,Clean,Quarterly,,(CFU/160L),2024,2,February,32,Winter
48770,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-10-01,3.0,Clean,Quarterly,,(CFU/160L),2024,10,October,275,Fall
48864,Filling and Assembly,WC 5 - East,R27,Assembly,25.0,35.0,2023-05-01,21.0,Clean,Quarterly,,(CFU/160L),2023,5,May,121,Spring
48878,Filling and Assembly,WC 5 - East,R26,Assembly,35.0,45.0,2024-10-01,4.0,Clean,Quarterly,,(CFU/160L),2024,10,October,275,Fall
49001,Filling and Assembly,WC 5 - East,R28,Assembly,35.0,45.0,2024-10-01,5.0,Clean,Quarterly,,(CFU/160L),2024,10,October,275,Fall
49211,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-01,5.0,Clean,Quarterly,,(CFU/160L),2023,8,August,213,Summer
49212,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,35.0,45.0,2024-09-24,5.0,Clean,Quarterly,,(CFU/160L),2024,9,September,268,Fall
49213,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2024-05-15,5.0,Clean,Quarterly,,(CFU/160L),2024,5,May,136,Spring
49214,Filling and Assembly,WC 5 - East,R26,Assembly,25.0,35.0,2023-02-01,5.0,Clean,Quarterly,,(CFU/160L),2023,2,February,32,Winter
49215,Filling and Assembly,WC 5 - East,R27,Assembly,25.0,35.0,2024-04-01,5.0,Clean,Quarterly,,(CFU/160L),2024,4,April,92,Spring
49216,Filling and Assembly,WC 5 - East,R27,Assembly,25.0,35.0,2023-07-31,5.0,Clean,Quarterly,,(CFU/160L),2023,7,July,212,Summer
49217,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2023-07-01,5.0,Clean,Quarterly,,(CFU/160L),2023,7,July,182,Summer
49218,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2023-10-01,5.0,Clean,Quarterly,,(CFU/160L),2023,10,October,274,Fall
49220,Filling and Assembly,WC 5 - East,R28,Assembly,25.0,35.0,2024-02-02,5.0,Clean,Quarterly,,(CFU/160L),2024,2,February,33,Winter
49261,Filling and Assembly,WC 5 - East,R27,Assembly,35.0,45.0,2024-10-01,8.0,Clean,Quarterly,,(CFU/160L),2024,10,October,275,Fall
49344,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-18,6.0,Clean,Quarterly,,(CFU/160L),2023,8,August,230,Summer
49345,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-18,7.0,Clean,Quarterly,,(CFU/160L),2023,8,August,230,Summer
49364,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-18,8.0,Clean,Quarterly,,(CFU/160L),2023,8,August,230,Summer
49379,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-18,12.0,Clean,Quarterly,,(CFU/160L),2023,8,August,230,Summer
49390,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-18,14.0,Clean,Quarterly,,(CFU/160L),2023,8,August,230,Summer
49629,Filling and Assembly,WC 5 - East,R25 & 23,Assembly,25.0,35.0,2023-08-18,29.0,Clean,Quarterly,Alert,(CFU/160L),2023,8,August,230,Summer
